estimated_prefill_fraction,tenant_count,turn_index,tenant_id,history_limit_tokens,ttft_ms,blocking_ms,estimated_prefill_ms,estimated_remaining_ttft_ms,input_tokens,prefix_hit_tokens,computation_tokens
0.9,16,8,7,24576,36131.1206,0.1987,32517.82971,3613.0921899999994,15601.0,13296.0,2305.0
0.9,16,8,15,12288,36125.6524,0.1817,32512.923629999998,3612.5470700000005,4846.0,4080.0,766.0
0.9,16,8,13,12288,36166.2169,0.2348,32549.38389,3616.59821,4850.0,4080.0,770.0
0.9,16,8,11,12288,51735.078,52.2453,46514.54943,5168.28327,4850.0,4080.0,770.0
0.9,16,8,14,12288,36163.4848,0.2161,32546.94183,3616.326870000001,4850.0,4080.0,770.0
0.9,16,8,9,12288,51700.2807,52.2034,46483.269570000004,5164.80773,4848.0,4080.0,768.0
0.9,16,8,6,24576,36184.1281,0.2712,32565.47121,3618.385689999999,15731.0,13584.0,2147.0
0.9,16,8,8,24576,36054.6341,0.1303,32449.053420000007,3605.4503799999984,15601.0,13296.0,2305.0
0.9,16,8,12,12288,36107.0582,0.1653,32496.20361,3610.6892899999984,4850.0,4080.0,770.0
0.9,16,8,3,24576,51644.316,52.1743,46432.92753,5159.214169999999,15974.0,13632.0,2342.0
0.9,16,8,1,24576,36230.1955,0.2964,32606.909190000002,3622.9899100000002,15897.0,13360.0,2537.0
0.9,16,8,2,24576,51737.8846,0.1131,46563.99434999999,5173.777150000002,15725.0,13648.0,2077.0
0.9,16,8,5,24576,36178.0718,0.2523,32560.037549999997,3617.7819500000005,15663.0,13504.0,2159.0
0.9,16,8,4,24576,51703.5884,52.2279,46486.22445,5165.136050000001,15979.0,13648.0,2331.0
0.9,16,8,16,12288,36110.119,0.1483,32498.97363,3610.9970699999976,4608.0,4000.0,608.0
0.9,16,8,10,12288,861.108,0.0577,774.94527,86.10502999999994,4850.0,4080.0,770.0
0.9,16,9,7,24576,51348.7032,0.1511,46213.69689,5134.8552100000015,17794.0,15600.0,2194.0
0.9,16,9,4,24576,51459.9359,0.2308,46313.73459,5145.970509999999,18037.0,15984.0,2053.0
0.9,16,9,14,12288,51311.7605,0.1341,46180.46376,5131.162639999995,5507.0,4848.0,659.0
0.9,16,9,2,24576,51239.0637,0.0825,46115.083080000004,5123.898119999998,18002.0,15728.0,2274.0
0.9,16,9,11,12288,51414.9439,0.2069,46273.2633,5141.473700000002,5507.0,4848.0,659.0
0.9,16,9,9,12288,55879.3358,1278.6566,49140.61128,5460.067920000001,5505.0,4848.0,657.0
0.9,16,9,8,24576,51404.3529,0.1868,46263.749489999995,5140.41661,17794.0,15600.0,2194.0
0.9,16,9,12,12288,55901.9811,1278.6731,49160.9772,5462.330799999996,5507.0,4848.0,659.0
0.9,16,9,1,24576,6553.2004,0.0272,5897.855879999999,655.3173200000001,18032.0,15888.0,2144.0
0.9,16,9,3,24576,51305.7795,0.1174,46175.09589,5130.566209999997,18032.0,15984.0,2048.0
0.9,16,9,16,12288,51247.526,0.0993,46122.68403,5124.74267,5429.0,4608.0,821.0
0.9,16,9,15,12288,7823.1115,0.0202,7040.78217,782.3091299999996,5502.0,4848.0,654.0
0.9,16,9,6,24576,51356.0734,0.1686,46220.314320000005,5135.590479999999,17809.0,15744.0,2065.0
0.9,16,9,13,12288,55878.3311,1278.6401,49139.721900000004,5459.969100000002,5507.0,4848.0,659.0
0.9,16,9,10,12288,7778.3446,0.0087,7000.50231,777.8335900000002,5507.0,4848.0,659.0
0.9,16,9,5,24576,55903.7117,0.0664,50313.28077,5590.364529999999,17956.0,15664.0,2292.0
0.9,16,10,6,24576,46391.6191,0.1599,41752.31328,4639.145920000003,19948.0,17808.0,2140.0
0.9,16,10,4,24576,46257.5278,0.0897,41631.69429000001,4625.74381,20099.0,18032.0,2067.0
0.9,16,10,13,12288,60650.1247,72.7452,54519.64155,6057.7379500000025,6107.0,5504.0,603.0
0.9,16,10,16,12288,46458.37,0.1949,41812.35759,4645.817510000001,6100.0,5424.0,676.0
0.9,16,10,1,24576,46493.8433,0.2361,41844.24648,4649.360719999997,20159.0,18032.0,2127.0
0.9,16,10,3,24576,46503.2922,0.2547,41852.73375000001,4650.303749999999,20094.0,18032.0,2062.0
0.9,16,10,8,24576,60642.5061,72.7285,54512.79984,6056.977760000002,19930.0,17792.0,2138.0
0.9,16,10,7,24576,46330.3349,0.1426,41697.173070000004,4633.019229999998,19930.0,17792.0,2138.0
0.9,16,10,5,24576,60703.0986,0.0505,54632.74329,6070.304810000001,20059.0,17952.0,2107.0
0.9,16,10,10,12288,46462.4229,0.218,41815.98441,4646.22049,6107.0,5504.0,603.0
0.9,16,10,15,12288,46325.0795,0.1252,41692.45887,4632.495429999995,6102.0,5504.0,598.0
0.9,16,10,2,24576,46263.9946,0.1068,41637.499019999996,4626.388780000001,20112.0,18000.0,2112.0
0.9,16,10,12,12288,46208.985,0.0672,41588.026020000005,4620.891779999998,6106.0,5504.0,602.0
0.9,16,10,14,12288,834.4355,0.0399,750.95604,83.43956000000003,6107.0,5504.0,603.0
0.9,16,10,9,12288,46399.1348,0.1771,41759.06193,4639.8957699999955,6105.0,5504.0,601.0
0.9,16,10,11,12288,46568.3038,0.2793,41911.222050000004,4656.802449999996,6107.0,5504.0,603.0
0.9,8,1,4,24576,387.319,0.0428,348.54858,38.72762,243.0,240.0,3.0
0.9,8,1,8,12288,364.3603,0.0101,327.91517999999996,36.43502000000001,50.0,48.0,2.0
0.9,8,1,7,12288,390.079,0.0556,351.02106,39.002340000000004,50.0,0.0,50.0
0.9,8,1,6,12288,366.3244,0.0192,329.67468,36.63051999999999,840.0,832.0,8.0
0.9,8,1,2,24576,386.4004,0.0491,347.71617,38.635130000000004,840.0,0.0,840.0
0.9,8,1,1,24576,381.4996,0.0289,343.32363,38.147069999999985,636.0,0.0,636.0
0.9,8,1,5,12288,392.0949,0.0647,352.82718,39.20301999999998,69.0,0.0,69.0
0.9,8,1,3,24576,101.4533,0.0434,91.26890999999999,10.140990000000002,243.0,0.0,243.0
0.9,8,2,4,24576,3625.739,0.032,3263.1363,362.57069999999976,2548.0,240.0,2308.0
0.9,8,2,8,12288,3628.0591,0.0498,3265.2083700000003,362.8009299999999,704.0,48.0,656.0
0.9,8,2,5,12288,224.4838,0.0444,201.99546,22.443939999999998,831.0,64.0,767.0
0.9,8,2,1,24576,1062.8772,0.0188,956.5725599999998,106.28584000000001,2732.0,624.0,2108.0
0.9,8,2,3,24576,3617.0787,0.0147,3255.3576,361.70640000000003,2548.0,240.0,2308.0
0.9,8,2,7,12288,1060.4246,0.0081,954.37485,106.04165,704.0,48.0,656.0
0.9,8,2,6,12288,3635.8046,0.0683,3272.16267,363.57362999999987,1386.0,832.0,554.0
0.9,8,2,2,24576,3635.7287,0.0917,3272.0733,363.56370000000015,2947.0,832.0,2115.0
0.9,8,3,4,24576,4305.2495,0.0364,3874.69179,430.5213100000001,4863.0,2544.0,2319.0
0.9,8,3,2,24576,7462.0928,0.04,6715.84752,746.2052800000001,5029.0,2944.0,2085.0
0.9,8,3,1,24576,7448.5878,0.0152,6703.715340000001,744.8572599999998,4868.0,2720.0,2148.0
0.9,8,3,6,12288,4272.5857,0.0069,3845.3209199999997,427.25787999999966,2031.0,1376.0,655.0
0.9,8,3,5,12288,4293.3596,0.013,3864.01194,429.33466,1471.0,832.0,639.0
0.9,8,3,3,24576,1802.0368,0.0435,1621.7939700000002,180.19932999999992,4859.0,2544.0,2315.0
0.9,8,3,8,12288,4295.8904,0.0263,3866.27769,429.5864099999999,1482.0,704.0,778.0
0.9,8,3,7,12288,4298.0091,0.0193,3868.1908200000003,429.79898000000003,1482.0,704.0,778.0
0.9,8,4,4,24576,10605.1623,0.0087,9544.63824,1060.5153599999994,6923.0,4864.0,2059.0
0.9,8,4,3,24576,2453.9741,0.0296,2208.5500500000003,245.39444999999978,6917.0,4848.0,2069.0
0.9,8,4,5,12288,5345.7329,0.041,4811.12271,534.5691900000002,2342.0,1472.0,870.0
0.9,8,4,6,12288,10639.011,0.038,9575.0757,1063.8973000000005,2575.0,2032.0,543.0
0.9,8,4,1,24576,5338.1398,0.0232,4804.30494,533.8116600000003,6951.0,4864.0,2087.0
0.9,8,4,2,24576,10608.6167,0.0175,9547.739280000002,1060.859919999999,7275.0,5024.0,2251.0
0.9,8,4,7,12288,10640.6061,0.0266,9576.521550000001,1064.0579500000003,2233.0,1472.0,761.0
0.9,8,4,8,12288,5330.2901,0.0111,4797.2511,533.0279,2233.0,1472.0,761.0
0.9,8,5,1,24576,13427.5682,0.0327,12084.78195,1342.7535499999994,9047.0,6944.0,2103.0
0.9,8,5,4,24576,3159.9357,0.0619,2843.88642,315.98738000000003,8989.0,6912.0,2077.0
0.9,8,5,5,12288,3529.2367,0.01,3176.30403,352.9226699999999,3029.0,2336.0,693.0
0.9,8,5,7,12288,13455.7385,0.0497,12110.119920000001,1345.568879999999,2831.0,2224.0,607.0
0.9,8,5,3,24576,13479.8798,0.0861,12131.814330000001,1347.979369999999,8984.0,6912.0,2072.0
0.9,8,5,6,12288,13486.2742,0.1098,12137.54796,1348.6164399999998,3100.0,2576.0,524.0
0.9,8,5,8,12288,13429.9067,0.0154,12086.90217,1342.98913,2831.0,2224.0,607.0
0.9,8,5,2,24576,13457.8365,0.0672,12111.99237,1345.77693,9352.0,7264.0,2088.0
0.9,8,6,1,24576,17994.4609,0.0747,16194.947579999998,1799.438619999999,11197.0,9040.0,2157.0
0.9,8,6,4,24576,4395.5074,0.0301,3955.9295700000007,439.5477299999998,11306.0,8976.0,2330.0
0.9,8,6,2,24576,18001.8247,0.0936,16201.557990000001,1800.1731099999997,11476.0,9344.0,2132.0
0.9,8,6,8,12288,17971.8854,0.0224,16174.676699999998,1797.1862999999994,3489.0,2816.0,673.0
0.9,8,6,7,12288,17985.2121,0.0396,16186.655250000002,1798.517249999999,3489.0,2816.0,673.0
0.9,8,6,5,12288,17983.4927,0.0569,16185.09222,1798.3435799999988,3759.0,3024.0,735.0
0.9,8,6,6,12288,18035.6802,0.1185,16232.005529999999,1803.5561699999998,3671.0,3088.0,583.0
0.9,8,6,3,24576,8552.1049,0.0105,7696.88496,855.2094399999996,11301.0,8976.0,2325.0
0.9,8,7,4,24576,6289.9874,0.0293,5660.96229,628.9958099999994,13637.0,11296.0,2341.0
0.9,8,7,7,12288,658.4978,0.034,592.61742,65.84637999999995,4094.0,3488.0,606.0
0.9,8,7,5,12288,21783.8256,0.1133,19605.34107,2178.3712300000007,4293.0,3760.0,533.0
0.9,8,7,1,24576,21734.9019,0.0512,19561.36563,2173.485069999999,13360.0,11184.0,2176.0
0.9,8,7,3,24576,21689.9085,0.0335,19520.8875,2168.9874999999993,13632.0,11296.0,2336.0
0.9,8,7,2,24576,21694.3113,0.0154,19524.86631,2169.4295899999997,13657.0,11472.0,2185.0
0.9,8,7,8,12288,21744.3232,0.0889,19569.81087,2174.423429999999,4093.0,3488.0,605.0
0.9,8,7,6,12288,6262.2281,0.012,5635.994490000001,626.2216099999996,4380.0,3664.0,716.0
0.9,8,8,4,24576,26406.0435,0.106,23765.34375,2640.59375,15974.0,13632.0,2342.0
0.9,8,8,2,24576,26358.2747,0.0332,23722.41735,2635.8241500000004,15730.0,13648.0,2082.0
0.9,8,8,7,12288,26362.7793,0.0512,23726.455289999998,2636.2728099999986,4850.0,4080.0,770.0
0.9,8,8,6,12288,26343.2042,0.0157,23708.86965,2634.3188499999997,4982.0,4368.0,614.0
0.9,8,8,5,12288,26393.6681,0.0863,23754.22362,2639.3581799999993,4910.0,4288.0,622.0
0.9,8,8,8,12288,26395.7656,0.0687,23756.12721,2639.5696900000003,4849.0,4080.0,769.0
0.9,8,8,3,24576,6238.9643,0.0377,5615.03394,623.8926599999995,15968.0,13632.0,2336.0
0.9,8,8,1,24576,26417.9059,0.1314,23775.99705,2641.7774500000014,15897.0,13360.0,2537.0
0.9,8,9,3,24576,27740.4901,0.0317,24966.41256,2774.045839999999,18024.0,15968.0,2056.0
0.9,8,9,7,12288,825.1134,0.0247,742.5798299999999,82.50887,5507.0,4848.0,659.0
0.9,8,9,5,12288,27636.4337,0.0068,24872.78421,2763.6426900000006,5667.0,4912.0,755.0
0.9,8,9,1,24576,27739.8945,0.0399,24965.86914,2773.98546,18032.0,15888.0,2144.0
0.9,8,9,6,12288,1366.5504,0.0084,1229.8878000000002,136.65419999999995,5523.0,4976.0,547.0
0.9,8,9,2,24576,27655.3563,0.0189,24889.80366,2765.533739999999,18008.0,15728.0,2280.0
0.9,8,9,8,12288,27641.6231,0.0129,24877.44918,2764.1610199999996,5506.0,4848.0,658.0
0.9,8,9,4,24576,27662.2366,0.025,24895.990439999998,2766.221160000001,18032.0,15984.0,2048.0
0.9,8,10,2,24576,30202.5622,0.1292,27182.189700000003,3020.2432999999983,20118.0,18016.0,2102.0
0.9,8,10,4,24576,30194.0563,0.1037,27174.55734,3019.395260000001,20092.0,18032.0,2060.0
0.9,8,10,7,12288,30112.9052,0.0491,27101.570490000002,3011.285609999999,6107.0,5504.0,603.0
0.9,8,10,5,12288,30124.3228,0.0665,27111.830670000003,3012.425629999998,6234.0,5664.0,570.0
0.9,8,10,6,12288,782.2994,0.0231,704.04867,78.22762999999998,6126.0,5520.0,606.0
0.9,8,10,8,12288,30108.7608,0.0321,27097.85583,3010.8728699999992,6106.0,5504.0,602.0
0.9,8,10,3,24576,30064.549,0.0153,27058.08033,3006.4533699999993,20084.0,18032.0,2052.0
0.9,8,10,1,24576,30131.6146,0.0848,27118.37682,3013.152979999999,20159.0,18032.0,2127.0
0.9,32,1,10,24576,470.879,0.0475,423.74835,47.08314999999999,50.0,48.0,2.0
0.9,32,1,20,12288,493.9407,0.1483,444.41316,49.37923999999998,47.0,32.0,15.0
0.9,32,1,28,12288,539.3564,0.0064,485.415,53.935,586.0,0.0,586.0
0.9,32,1,19,12288,168.9223,0.034,151.99947000000003,16.888829999999984,47.0,0.0,47.0
0.9,32,1,29,12288,487.0979,0.105,438.29361,48.69928999999996,53.0,48.0,5.0
0.9,32,1,32,12288,99.8655,0.0067,89.87292000000001,9.985879999999995,53.0,48.0,5.0
0.9,32,1,21,12288,543.7925,0.0359,489.38094000000007,54.37565999999998,47.0,32.0,15.0
0.9,32,1,26,12288,540.2213,0.03,486.17217000000005,54.01913000000002,47.0,32.0,15.0
0.9,32,1,22,12288,548.3541,0.1339,493.39817999999997,54.82202000000001,47.0,32.0,15.0
0.9,32,1,30,12288,564.9867,0.0551,508.43844,56.49315999999999,53.0,48.0,5.0
0.9,32,1,16,24576,515.7474,0.2611,463.9376699999999,51.54863,47.0,32.0,15.0
0.9,32,1,14,24576,533.888,0.0123,480.48813000000007,53.38756999999998,50.0,48.0,2.0
0.9,32,1,17,12288,544.6947,0.0183,490.20876000000004,54.46764000000002,47.0,32.0,15.0
0.9,32,1,23,12288,506.3089,0.0732,455.61213000000004,50.62356999999997,47.0,32.0,15.0
0.9,32,1,24,12288,477.8891,0.1631,429.9534,47.77260000000001,47.0,32.0,15.0
0.9,32,1,15,24576,467.101,0.0158,420.37668,46.708519999999965,49.0,48.0,1.0
0.9,32,1,31,12288,104.2601,0.0225,93.81384,10.423760000000001,53.0,0.0,53.0
0.9,32,1,6,24576,549.2542,0.0638,494.27135999999996,54.919039999999995,840.0,832.0,8.0
0.9,32,1,1,24576,479.7041,0.1927,431.56025999999997,47.95114000000001,636.0,0.0,636.0
0.9,32,1,5,24576,546.2203,0.0242,491.57649000000004,54.619609999999966,69.0,0.0,69.0
0.9,32,1,8,24576,497.3861,0.1195,447.53994,49.72665999999998,50.0,48.0,2.0
0.9,32,1,4,24576,112.3235,0.0141,101.07845999999999,11.230940000000004,243.0,240.0,3.0
0.9,32,1,11,24576,503.1395,0.2413,452.60838,50.28981999999996,50.0,0.0,50.0
0.9,32,1,9,24576,553.8826,0.0485,498.45069000000007,55.38340999999997,50.0,48.0,2.0
0.9,32,1,3,24576,98.7779,0.0079,88.893,9.876999999999995,243.0,0.0,243.0
0.9,32,1,13,24576,468.1657,0.0903,421.26786,46.80754000000002,50.0,48.0,2.0
0.9,32,1,2,24576,489.4596,0.2088,440.32572000000005,48.92507999999998,840.0,0.0,840.0
0.9,32,1,7,24576,579.2268,0.042,521.2663200000001,57.91847999999993,50.0,48.0,2.0
0.9,32,1,12,24576,461.0536,0.0321,414.91935,46.102149999999995,50.0,48.0,2.0
0.9,32,1,18,12288,73.0975,0.0093,65.77938,7.308819999999997,47.0,32.0,15.0
0.9,32,1,27,12288,480.9346,0.2243,432.63926999999995,48.07103000000001,905.0,0.0,905.0
0.9,32,1,25,12288,495.9445,0.178,446.18985000000004,49.57664999999997,47.0,32.0,15.0
0.9,32,2,2,24576,11832.0729,2144.6317,8718.69708,968.7441199999994,2947.0,848.0,2099.0
0.9,32,2,17,12288,6796.0475,0.4728,6116.01723,679.5574699999997,613.0,48.0,565.0
0.9,32,2,23,12288,6697.857,0.2189,6027.874290000001,669.7638099999995,613.0,48.0,565.0
0.9,32,2,24,12288,6753.2328,0.3358,6077.6073,675.2897000000003,613.0,48.0,565.0
0.9,32,2,1,24576,11828.3436,2144.6152,8715.35556,968.37284,2731.0,624.0,2107.0
0.9,32,2,31,12288,6736.1692,0.3188,6062.26536,673.5850399999999,811.0,48.0,763.0
0.9,32,2,25,12288,11844.3324,2144.7477,8729.62623,969.9584699999996,612.0,48.0,564.0
0.9,32,2,30,12288,6775.8305,0.412,6097.87665,677.5418499999996,811.0,48.0,763.0
0.9,32,2,3,24576,11852.7095,2144.731,8737.180650000002,970.797849999999,2549.0,240.0,2309.0
0.9,32,2,32,12288,6737.8113,0.3022,6063.7581900000005,673.7509099999997,811.0,48.0,763.0
0.9,32,2,15,24576,12977.5677,6057.4003,6228.150659999999,692.01674,2237.0,48.0,2189.0
0.9,32,2,29,12288,6773.1135,0.3704,6095.468790000001,677.2743099999998,811.0,48.0,763.0
0.9,32,2,28,12288,11856.9945,0.2024,10671.11289,1185.6792100000002,1685.0,576.0,1109.0
0.9,32,2,26,12288,6723.1313,0.2519,6050.59146,672.2879400000002,613.0,48.0,565.0
0.9,32,2,13,24576,11845.3955,2144.6649,8730.65754,970.0730600000006,2240.0,48.0,2192.0
0.9,32,2,5,24576,6793.2828,0.4493,6113.55015,679.2833499999997,2367.0,64.0,2303.0
0.9,32,2,14,24576,11851.9089,2144.6815,8736.50466,970.7227399999992,2240.0,48.0,2192.0
0.9,32,2,9,24576,12982.5113,2144.599,9754.121070000001,1083.791229999999,2239.0,48.0,2191.0
0.9,32,2,11,24576,11837.1742,2144.6484,8723.27322,969.2525800000003,2240.0,48.0,2192.0
0.9,32,2,16,24576,6719.7823,0.2354,6047.592210000001,671.9546899999996,2149.0,48.0,2101.0
0.9,32,2,10,24576,2907.7263,0.031,2616.92577,290.76953000000003,2240.0,48.0,2192.0
0.9,32,2,4,24576,6728.3605,0.2856,6055.2674099999995,672.8074900000001,2548.0,240.0,2308.0
0.9,32,2,12,24576,803.9995,0.0372,723.5660700000001,80.39622999999995,2240.0,48.0,2192.0
0.9,32,2,6,24576,2900.7192,0.0199,2610.62937,290.0699300000001,2922.0,832.0,2090.0
0.9,32,2,7,24576,6726.6954,0.2687,6053.78403,672.6426700000002,2240.0,48.0,2192.0
0.9,32,2,19,12288,11848.7557,2144.698,8733.65193,970.4057699999994,613.0,48.0,565.0
0.9,32,2,8,24576,2886.1881,0.0104,2597.55993,288.61776999999984,2240.0,48.0,2192.0
0.9,32,2,18,12288,6748.2593,0.3527,6073.11594,674.7906599999997,613.0,48.0,565.0
0.9,32,2,20,12288,2923.2883,0.0544,2630.91051,292.32339,611.0,32.0,579.0
0.9,32,2,22,12288,6775.2867,0.4298,6097.37121,677.4856899999995,613.0,48.0,565.0
0.9,32,2,21,12288,6764.7146,0.3943,6087.88827,676.4320299999999,613.0,48.0,565.0
0.9,32,2,27,12288,11844.3554,2144.7146,8729.676720000001,969.9640799999997,1736.0,896.0,840.0
0.9,32,3,16,24576,28230.6756,10411.235,16037.496539999998,1781.9440599999998,4341.0,2144.0,2197.0
0.9,32,3,22,12288,28180.9875,10411.0948,15992.903429999997,1776.98927,1269.0,608.0,661.0
0.9,32,3,30,12288,28260.6153,10411.2873,16064.3952,1784.9328000000005,1571.0,800.0,771.0
0.9,32,3,32,12288,28234.8919,10411.2686,16041.26097,1782.36233,1571.0,800.0,771.0
0.9,32,3,24,12288,10810.6172,0.5212,9729.086400000002,1081.0095999999994,1269.0,608.0,661.0
0.9,32,3,23,12288,10743.9315,0.3967,9669.181320000002,1074.3534799999998,1269.0,608.0,661.0
0.9,32,3,21,12288,21664.3363,33.9642,19467.334890000002,2163.0372099999986,1269.0,608.0,661.0
0.9,32,3,31,12288,28218.9813,10411.2019,16027.00146,1780.77794,1571.0,800.0,771.0
0.9,32,3,25,12288,28238.242,10411.2519,16044.291089999999,1782.6990100000003,1268.0,608.0,660.0
0.9,32,3,26,12288,21636.3126,33.9309,19442.14353,2160.2381700000005,1269.0,608.0,661.0
0.9,32,3,10,24576,10738.4566,0.4141,9664.23825,1073.8042499999992,4554.0,2240.0,2314.0
0.9,32,3,28,12288,419.8486,0.0461,377.82224999999994,41.98025000000001,2204.0,1680.0,524.0
0.9,32,3,17,12288,28256.0859,10411.3035,16060.304159999998,1784.4782399999986,1269.0,608.0,661.0
0.9,32,3,7,24576,21663.7981,33.9809,19466.83548,2162.9817199999998,4554.0,2240.0,2314.0
0.9,32,3,20,12288,28209.7334,10411.1612,16018.714980000002,1779.8572199999999,1267.0,608.0,659.0
0.9,32,3,11,24576,21661.8806,33.9478,19465.13952,2162.793279999998,4554.0,2240.0,2314.0
0.9,32,3,13,24576,28222.2531,10411.1855,16029.960840000002,1781.1067600000006,4554.0,2240.0,2314.0
0.9,32,3,8,24576,28173.652,10411.1117,15986.28627,1776.25403,4554.0,2240.0,2314.0
0.9,32,3,19,12288,10782.1448,0.5015,9703.47897,1078.1643299999996,1269.0,608.0,661.0
0.9,32,3,27,12288,28209.7419,10411.1449,16018.737300000003,1779.859699999999,2257.0,1728.0,529.0
0.9,32,3,18,12288,28177.2265,10411.1283,15989.48838,1776.6098199999997,1269.0,608.0,661.0
0.9,32,3,14,24576,10772.4601,0.483,9694.77939,1077.1977100000004,4554.0,2240.0,2314.0
0.9,32,3,9,24576,21620.9946,33.8975,19428.387390000004,2158.709709999999,4553.0,2224.0,2329.0
0.9,32,3,29,12288,28233.8718,10411.2187,16040.387790000002,1782.2653100000007,1571.0,800.0,771.0
0.9,32,3,1,24576,21632.2288,33.9142,19438.48314,2159.8314600000012,4867.0,2720.0,2147.0
0.9,32,3,6,24576,28262.6716,33.8808,25405.911720000004,2822.879079999999,5103.0,2912.0,2191.0
0.9,32,3,2,24576,10812.098,0.5458,9730.39698,1081.1552200000006,5028.0,2944.0,2084.0
0.9,32,3,5,24576,10774.52,0.465,9696.649500000001,1077.405499999999,4543.0,2352.0,2191.0
0.9,32,3,3,24576,21691.4871,0.3778,19521.99837,2169.110929999999,4866.0,2544.0,2322.0
0.9,32,3,4,24576,10759.1338,0.4308,9682.832699999999,1075.8703000000005,4865.0,2544.0,2321.0
0.9,32,3,15,24576,10763.2582,0.4479,9686.52927,1076.28103,4550.0,2224.0,2326.0
0.9,32,3,12,24576,21685.5081,33.9981,19486.359,2165.150999999998,4554.0,2240.0,2314.0
0.9,32,4,4,24576,26332.8112,43.8573,23660.058510000003,2628.895389999998,6924.0,4864.0,2060.0
0.9,32,4,28,12288,26292.4584,0.0126,23663.201220000003,2629.2445799999987,2725.0,2192.0,533.0
0.9,32,4,17,12288,26302.1136,0.0191,23671.88505,2630.2094499999985,2004.0,1264.0,740.0
0.9,32,4,25,12288,14615.7414,0.208,13153.98006,1461.5533400000004,2003.0,1264.0,739.0
0.9,32,4,19,12288,41986.1876,0.1077,37787.47191,4198.607989999997,2004.0,1264.0,740.0
0.9,32,4,23,12288,42044.073,0.2262,37839.462120000004,4204.384679999996,2004.0,1264.0,740.0
0.9,32,4,29,12288,42551.1287,11887.8083,27596.98836,3066.332040000001,2170.0,1568.0,602.0
0.9,32,4,13,24576,41953.6713,0.0739,37758.23766,4195.35974,6841.0,4544.0,2297.0
0.9,32,4,11,24576,14498.4151,0.0938,13048.48917,1449.8321299999989,6841.0,4544.0,2297.0
0.9,32,4,9,24576,26354.8599,43.8725,23679.88866,2631.0987399999976,6840.0,4544.0,2296.0
0.9,32,4,12,24576,26358.945,0.0623,23722.99443,2635.8882699999995,6841.0,4544.0,2297.0
0.9,32,4,32,12288,14591.4317,0.1913,13132.11636,1459.1240399999988,2170.0,1568.0,602.0
0.9,32,4,8,24576,14587.9316,0.1747,13128.98121,1458.7756900000004,6840.0,4544.0,2296.0
0.9,32,4,26,12288,26295.3748,0.0067,23665.831290000002,2629.536809999998,2004.0,1264.0,740.0
0.9,32,4,31,12288,42024.2888,0.1596,37821.71628,4202.4129200000025,2170.0,1568.0,602.0
0.9,32,4,15,24576,26328.4973,43.8415,23656.19022,2628.46558,6837.0,4544.0,2293.0
0.9,32,4,14,24576,26305.834,0.0278,23675.22558,2630.5806200000006,6841.0,4544.0,2297.0
0.9,32,4,10,24576,14634.9919,0.2469,13171.2705,1463.4745000000003,6841.0,4544.0,2297.0
0.9,32,4,27,12288,42553.2708,0.0398,38297.9079,4255.323100000001,2860.0,2256.0,604.0
0.9,32,4,6,24576,41948.8458,0.0567,37753.91019,4194.878909999999,7183.0,5104.0,2079.0
0.9,32,4,1,24576,42048.3236,0.198,37843.31304000001,4204.8125599999985,6950.0,4864.0,2086.0
0.9,32,4,7,24576,42005.7065,0.1422,37805.00787,4200.556429999997,6840.0,4544.0,2296.0
0.9,32,4,3,24576,14566.5641,0.1584,13109.76513,1456.6405699999996,6926.0,4864.0,2062.0
0.9,32,4,2,24576,42028.7027,0.1781,37825.67214,4202.852460000002,7273.0,5024.0,2249.0
0.9,32,4,16,24576,14538.7079,0.1112,13084.73703,1453.8596699999998,6611.0,4336.0,2275.0
0.9,32,4,5,24576,41984.2321,0.0912,37785.72681,4198.414089999998,6951.0,4544.0,2407.0
0.9,32,4,20,12288,14614.2951,0.2252,13152.66291,1461.4069899999995,2001.0,1264.0,737.0
0.9,32,4,24,12288,42007.1411,0.1251,37806.3144,4200.7016,2003.0,1264.0,739.0
0.9,32,4,18,12288,14495.4864,0.0779,13045.86765,1449.5408499999994,2004.0,1264.0,740.0
0.9,32,4,30,12288,14563.8043,0.1427,13107.29544,1456.3661599999996,2170.0,1568.0,602.0
0.9,32,4,22,12288,450.8529,0.0338,405.73719,45.08190999999999,2004.0,1264.0,740.0
0.9,32,4,21,12288,14543.19,0.1268,13088.75688,1454.3063199999997,2004.0,1264.0,740.0
0.9,32,5,6,24576,54292.7338,20305.0298,30588.9336,3398.7703999999976,9244.0,7184.0,2060.0
0.9,32,5,11,24576,23380.9375,0.5416,21042.35631,2338.0395900000003,8975.0,6832.0,2143.0
0.9,32,5,32,12288,23261.4811,0.3718,20934.99837,2326.110929999999,2746.0,2160.0,586.0
0.9,32,5,23,12288,23322.1309,0.4797,20989.486080000002,2332.165119999998,2710.0,2000.0,710.0
0.9,32,5,19,12288,43559.4315,0.3379,39203.18424,4355.909359999998,2709.0,2000.0,709.0
0.9,32,5,21,12288,23281.7206,0.4115,20953.178190000002,2328.13091,2710.0,2000.0,710.0
0.9,32,5,28,12288,43512.3323,43.9491,39121.54488,4346.838320000003,3279.0,2720.0,559.0
0.9,32,5,22,12288,43410.7702,43.8468,39030.23106,4336.692340000001,2710.0,2000.0,710.0
0.9,32,5,4,24576,3158.8184,0.0489,2842.8925500000005,315.87694999999985,8991.0,6928.0,2063.0
0.9,32,5,18,12288,43543.7083,43.9656,39149.76843,4349.974269999999,2710.0,2000.0,710.0
