exp_label,turn_index,tenant_id,group_label,input_tokens,prefix_hit_tokens,prefix_hit_rate,kv_history_tokens,resident_kv_mib,computation_tokens,prefill_ms,batch_total_computation_tokens,batch_total_resident_kv_mib,batch_pressure_ratio,estimated_prefill_rounds_ratio,joint_compute_x_pressure,joint_compute_x_rounds,compute_over_hit_ratio,context_plus_compute
exp1,8,28,Group2,6219.0,5168.0,0.8310017687731146,6196.0,193.625,1051.0,19971.9577,36314.0,6805.9375,6.64642333984375,4.432861328125,6985.390930175781,4658.937255859375,0.20336687306501547,7247.0
exp1,8,2,Group1,6759.0,5696.0,0.8427282142328747,6736.0,210.5,1063.0,40593.878600000004,36314.0,6805.9375,6.64642333984375,4.432861328125,7065.148010253906,4712.131591796875,0.18662219101123595,7799.0
exp1,8,31,Group2,8375.0,7200.0,0.8597014925373134,8229.0,257.15625,1175.0,19942.901799999996,36314.0,6805.9375,6.64642333984375,4.432861328125,7809.547424316406,5208.612060546875,0.16319444444444445,9404.0
exp1,8,10,Group1,7043.0,5760.0,0.8178333096691751,6801.0,212.53125,1283.0,40456.09090000001,36314.0,6805.9375,6.64642333984375,4.432861328125,8527.361145019531,5687.361083984375,0.22274305555555557,8084.0
exp1,8,3,Group1,8809.0,7488.0,0.8500397320921784,8522.0,266.3125,1321.0,19990.1944,36314.0,6805.9375,6.64642333984375,4.432861328125,8779.925231933594,5855.809814453125,0.1764155982905983,9843.0
exp1,8,20,Group2,6804.0,5696.0,0.8371546149323927,6724.0,210.125,1108.0,19828.185400000002,36314.0,6805.9375,6.64642333984375,4.432861328125,7364.237060546875,4911.6103515625,0.19452247191011235,7832.0
exp1,8,23,Group2,6694.0,5584.0,0.8341798625634896,6614.0,206.6875,1110.0,19886.523,36314.0,6805.9375,6.64642333984375,4.432861328125,7377.5299072265625,4920.47607421875,0.19878223495702005,7724.0
exp1,8,12,Group1,7677.0,6400.0,0.8336589813729322,7435.0,232.34375,1277.0,19934.6073,36314.0,6805.9375,6.64642333984375,4.432861328125,8487.482604980469,5660.763916015625,0.19953125,8712.0
exp1,8,6,Group1,7720.0,6608.0,0.8559585492227979,7632.0,238.5,1112.0,19893.479999999996,36314.0,6805.9375,6.64642333984375,4.432861328125,7390.82275390625,4929.341796875,0.1682808716707022,8744.0
exp1,8,26,Group2,6439.0,5328.0,0.8274576797639385,6359.0,198.71875,1111.0,40479.009999999995,36314.0,6805.9375,6.64642333984375,4.432861328125,7384.176330566406,4924.908935546875,0.20852102102102102,7470.0
exp1,8,14,Group1,7710.0,6432.0,0.8342412451361868,7468.0,233.375,1278.0,40497.06570000001,36314.0,6805.9375,6.64642333984375,4.432861328125,8494.129028320312,5665.19677734375,0.19869402985074627,8746.0
exp1,8,9,Group1,7828.0,6560.0,0.8380173735309147,7586.0,237.0625,1268.0,40588.145300000004,36314.0,6805.9375,6.64642333984375,4.432861328125,8427.664794921875,5620.8681640625,0.19329268292682927,8854.0
exp1,8,15,Group1,6705.0,5424.0,0.8089485458612975,6463.0,201.96875,1281.0,25029.515599999995,36314.0,6805.9375,6.64642333984375,4.432861328125,8514.068298339844,5678.495361328125,0.2361725663716814,7744.0
exp1,8,7,Group1,3155.0,2704.0,0.8570522979397781,2913.0,91.03125,451.0,19922.805800000002,36314.0,6805.9375,6.64642333984375,4.432861328125,2997.5369262695312,1999.220458984375,0.16678994082840237,3364.0
exp1,9,14,Group1,8879.0,7712.0,0.868566279986485,8736.0,273.0,1167.0,25244.208899999998,60995.0,7874.6875,7.69012451171875,7.4456787109375,8974.375305175781,8689.107055664062,0.1513226141078838,9903.0
exp1,9,32,Group2,9509.0,8368.0,0.880008413082343,9401.0,293.78125,1141.0,5486.3767,60995.0,7874.6875,7.69012451171875,7.4456787109375,8774.432067871094,8495.519409179688,0.1363527724665392,10542.0
exp1,9,26,Group2,7773.0,6432.0,0.8274797375530684,7465.0,233.28125,1341.0,1968.8104,60995.0,7874.6875,7.69012451171875,7.4456787109375,10312.456970214844,9984.655151367188,0.20848880597014927,8806.0
exp1,9,4,Group1,8517.0,4464.0,0.5241282141599155,8509.0,265.90625,4053.0,43956.69990000001,60995.0,7874.6875,7.69012451171875,7.4456787109375,31168.074645996094,30177.335815429688,0.9079301075268817,12562.0
exp1,9,17,Group2,7555.0,6208.0,0.8217074784910655,7247.0,226.46875,1347.0,27351.433699999998,60995.0,7874.6875,7.69012451171875,7.4456787109375,10358.597717285156,10029.329223632812,0.21697809278350516,8594.0
exp1,9,29,Group2,5342.0,48.0,0.008985398727068513,5234.0,163.5625,5294.0,54402.48360000001,60995.0,7874.6875,7.69012451171875,7.4456787109375,40711.51916503906,39417.423095703125,110.29166666666667,10528.0
exp1,9,23,Group2,8027.0,6688.0,0.8331879905319547,7719.0,241.21875,1339.0,27416.168299999998,60995.0,7874.6875,7.69012451171875,7.4456787109375,10297.076721191406,9969.763793945312,0.20020933014354067,9058.0
exp1,9,10,Group1,8212.0,7040.0,0.8572820263029712,8069.0,252.15625,1172.0,27359.3076,60995.0,7874.6875,7.69012451171875,7.4456787109375,9012.825927734375,8726.33544921875,0.16647727272727272,9241.0
exp1,9,12,Group1,8846.0,7664.0,0.8663802848745196,8703.0,271.96875,1182.0,5488.4933,60995.0,7874.6875,7.69012451171875,7.4456787109375,9089.727172851562,8800.792236328125,0.15422755741127347,9885.0
exp1,9,20,Group2,8138.0,6800.0,0.835586139100516,7830.0,244.6875,1338.0,32225.76620000001,60995.0,7874.6875,7.69012451171875,7.4456787109375,10289.386596679688,9962.318115234375,0.19676470588235295,9168.0
exp1,9,13,Group1,9099.0,7920.0,0.8704253214638972,8956.0,279.875,1179.0,40308.259,60995.0,7874.6875,7.69012451171875,7.4456787109375,9066.656799316406,8778.455200195312,0.14886363636363636,10135.0
exp1,9,11,Group1,9124.0,7952.0,0.8715475668566418,8981.0,280.65625,1172.0,27457.3554,60995.0,7874.6875,7.69012451171875,7.4456787109375,9012.825927734375,8726.33544921875,0.14738430583501005,10153.0
exp1,9,2,Group1,8014.0,6752.0,0.8425255802345895,7785.0,243.28125,1262.0,27561.0591,60995.0,7874.6875,7.69012451171875,7.4456787109375,9704.937133789062,9396.446533203125,0.18690758293838863,9047.0
exp1,9,6,Group1,8774.0,7712.0,0.8789605653065876,8746.0,273.3125,1062.0,40305.01700000001,60995.0,7874.6875,7.69012451171875,7.4456787109375,8166.9122314453125,7907.310791015625,0.13770746887966806,9808.0
exp1,9,9,Group1,8997.0,7824.0,0.869623207735912,8854.0,276.6875,1173.0,40333.813500000004,60995.0,7874.6875,7.69012451171875,7.4456787109375,9020.516052246094,8733.781127929688,0.14992331288343558,10027.0
exp1,9,25,Group2,8748.0,7408.0,0.846822130772748,8440.0,263.75,1340.0,27487.185100000002,60995.0,7874.6875,7.69012451171875,7.4456787109375,10304.766845703125,9977.20947265625,0.1808855291576674,9780.0
exp1,9,18,Group2,7902.0,6560.0,0.8301695773221969,7594.0,237.3125,1342.0,40378.072100000005,60995.0,7874.6875,7.69012451171875,7.4456787109375,10320.147094726562,9992.100830078125,0.2045731707317073,8936.0
exp1,9,15,Group1,7874.0,6704.0,0.8514097028194056,7731.0,241.59375,1170.0,27481.601899999998,60995.0,7874.6875,7.69012451171875,7.4456787109375,8997.445678710938,8711.444091796875,0.17452267303102625,8901.0
exp1,9,3,Group1,9843.0,8816.0,0.895661891699685,9835.0,307.34375,1027.0,27391.583,60995.0,7874.6875,7.69012451171875,7.4456787109375,7897.757873535156,7646.7120361328125,0.11649274047186933,10862.0
exp1,9,19,Group2,7633.0,6288.0,0.8237914319402594,7325.0,228.90625,1345.0,27450.857200000002,60995.0,7874.6875,7.69012451171875,7.4456787109375,10343.217468261719,10014.437866210938,0.21389949109414758,8670.0
exp1,9,30,Group2,9507.0,8368.0,0.8801935416009257,9399.0,293.71875,1139.0,27411.9522,60995.0,7874.6875,7.69012451171875,7.4456787109375,8759.051818847656,8480.628051757812,0.13611376673040154,10538.0
exp1,9,16,Group1,7818.0,6480.0,0.8288564850345357,7510.0,234.6875,1338.0,27530.475899999998,60995.0,7874.6875,7.69012451171875,7.4456787109375,10289.386596679688,9962.318115234375,0.2064814814814815,8848.0
exp1,9,22,Group2,5695.0,5280.0,0.9271290605794557,5387.0,168.34375,415.0,27532.809,60995.0,7874.6875,7.69012451171875,7.4456787109375,3191.4016723632812,3089.9566650390625,0.07859848484848485,5802.0
exp1,9,21,Group2,9528.0,8192.0,0.8597816960537363,9220.0,288.125,1336.0,32296.120200000005,60995.0,7874.6875,7.69012451171875,7.4456787109375,10274.00634765625,9947.4267578125,0.1630859375,10556.0
exp1,9,7,Group1,3477.0,48.0,0.013805004314063849,3334.0,104.1875,3429.0,40379.863600000004,60995.0,7874.6875,7.69012451171875,7.4456787109375,26369.436950683594,25531.232299804688,71.4375,6763.0
exp1,9,5,Group1,8743.0,7472.0,0.8546265583895688,8500.0,265.625,1271.0,40402.005699999994,60995.0,7874.6875,7.69012451171875,7.4456787109375,9774.148254394531,9463.457641601562,0.1701017130620985,9771.0
exp1,9,24,Group2,7302.0,48.0,0.00657354149548069,6994.0,218.5625,7254.0,32260.2993,60995.0,7874.6875,7.69012451171875,7.4456787109375,55784.16320800781,54010.953369140625,151.125,14248.0
exp1,9,31,Group2,9509.0,48.0,0.0050478494058260595,9401.0,293.78125,9461.0,41906.5541,60995.0,7874.6875,7.69012451171875,7.4456787109375,72756.2680053711,70443.56628417969,197.10416666666666,18862.0
exp1,9,8,Group1,9602.0,8432.0,0.8781503853363882,9459.0,295.59375,1170.0,32258.434300000004,60995.0,7874.6875,7.69012451171875,7.4456787109375,8997.445678710938,8711.444091796875,0.13875711574952562,10629.0
exp1,9,1,Group1,2826.0,2272.0,0.8039631988676574,2741.0,85.65625,554.0,27397.3665,60995.0,7874.6875,7.69012451171875,7.4456787109375,4260.3289794921875,4124.906005859375,0.2438380281690141,3295.0
exp1,9,28,Group2,7333.0,6208.0,0.8465839356334379,7245.0,226.40625,1125.0,40339.939999999995,60995.0,7874.6875,7.69012451171875,7.4456787109375,8651.390075683594,8376.388549804688,0.18121778350515463,8370.0
exp1,9,27,Group2,9665.0,8608.0,0.8906363166063115,9640.0,301.25,1057.0,27560.0837,60995.0,7874.6875,7.69012451171875,7.4456787109375,8128.461608886719,7870.0823974609375,0.12279275092936803,10697.0
exp1,10,8,Group1,10714.0,64.0,0.005973492626470039,10628.0,332.125,10650.0,29336.690699999963,128429.0,9031.375,8.8197021484375,15.6773681640625,93929.82788085938,166963.97094726562,166.40625,21278.0
exp1,10,17,Group2,8739.0,7552.0,0.8641721020711752,8581.0,268.15625,1187.0,1983.5361,128429.0,9031.375,8.8197021484375,15.6773681640625,10468.986450195312,18609.036010742188,0.157176906779661,9768.0
exp1,10,27,Group2,10456.0,0.0,0.0,10438.0,326.1875,10456.0,48887.471699999995,128429.0,9031.375,8.8197021484375,15.6773681640625,92218.8056640625,163922.5615234375,10456.0,20894.0
exp1,10,1,Group1,2973.0,0.0,0.0,2896.0,90.5,2973.0,18917.949,128429.0,9031.375,8.8197021484375,15.6773681640625,26220.974487304688,46608.81555175781,2973.0,5869.0
exp1,10,22,Group2,6878.0,5696.0,0.8281477173596976,6720.0,210.0,1182.0,37896.9986,128429.0,9031.375,8.8197021484375,15.6773681640625,10424.887939453125,18530.649169921875,0.20751404494382023,7902.0
exp1,10,11,Group1,10236.0,9120.0,0.8909730363423212,10150.0,317.1875,1116.0,18857.132400000002,128429.0,9031.375,8.8197021484375,15.6773681640625,9842.78759765625,17495.94287109375,0.12236842105263158,11266.0
exp1,10,21,Group2,10712.0,9520.0,0.888722927557879,10554.0,329.8125,1192.0,18915.210300000002,128429.0,9031.375,8.8197021484375,15.6773681640625,10513.0849609375,18687.4228515625,0.12521008403361344,11746.0
exp1,10,3,Group1,10881.0,9840.0,0.9043286462641301,10870.0,339.6875,1041.0,18887.270899999996,128429.0,9031.375,8.8197021484375,15.6773681640625,9181.309936523438,16320.140258789062,0.10579268292682927,11911.0
exp1,10,24,Group2,8486.0,7296.0,0.8597690313457459,8328.0,260.25,1190.0,18939.571000000004,128429.0,9031.375,8.8197021484375,15.6773681640625,10495.445556640625,18656.068115234375,0.1631030701754386,9518.0
exp1,10,6,Group1,9888.0,8768.0,0.8867313915857605,9799.0,306.21875,1120.0,37866.5722,128429.0,9031.375,8.8197021484375,15.6773681640625,9878.06640625,17558.65234375,0.12773722627737227,10919.0
exp1,10,10,Group1,9324.0,8208.0,0.8803088803088803,9238.0,288.6875,1116.0,18950.238100000002,128429.0,9031.375,8.8197021484375,15.6773681640625,9842.78759765625,17495.94287109375,0.13596491228070176,10354.0
exp1,10,12,Group1,9958.0,48.0,0.004820245029122314,9872.0,308.5,9910.0,56791.756,128429.0,9031.375,8.8197021484375,15.6773681640625,87403.24829101562,155362.71850585938,206.45833333333334,19782.0
exp1,10,25,Group2,9932.0,48.0,0.004832863471606927,9774.0,305.4375,9884.0,38320.9075,128429.0,9031.375,8.8197021484375,15.6773681640625,87173.93603515625,154955.10693359375,205.91666666666666,19658.0
exp1,10,5,Group1,9822.0,8736.0,0.889431887599267,9769.0,305.28125,1086.0,39754.352399999996,128429.0,9031.375,8.8197021484375,15.6773681640625,9578.196533203125,17025.621826171875,0.12431318681318682,10855.0
exp1,10,30,Group2,10672.0,9504.0,0.8905547226386806,10533.0,329.15625,1168.0,37872.4546,128429.0,9031.375,8.8197021484375,15.6773681640625,10301.412109375,18311.166015625,0.12289562289562289,11701.0
exp1,10,23,Group2,9211.0,8016.0,0.8702638150037998,9053.0,282.90625,1195.0,39833.120899999994,128429.0,9031.375,8.8197021484375,15.6773681640625,10539.544067382812,18734.454956054688,0.14907684630738524,10248.0
exp1,10,2,Group1,9100.0,8000.0,0.8791208791208791,9040.0,282.5,1100.0,37902.9637,128429.0,9031.375,8.8197021484375,15.6773681640625,9701.67236328125,17245.10498046875,0.1375,10140.0
exp1,10,20,Group2,9322.0,8128.0,0.8719158978759923,9164.0,286.375,1194.0,39762.5644,128429.0,9031.375,8.8197021484375,15.6773681640625,10530.724365234375,18718.777587890625,0.1468996062992126,10358.0
exp1,10,31,Group2,10674.0,9504.0,0.8903878583473862,10535.0,329.21875,1170.0,38328.27889999999,128429.0,9031.375,8.8197021484375,15.6773681640625,10319.051513671875,18342.520751953125,0.12310606060606061,11705.0
exp1,10,7,Group1,4589.0,3472.0,0.7565918500762694,4503.0,140.71875,1117.0,39735.47160000001,128429.0,9031.375,8.8197021484375,15.6773681640625,9851.607299804688,17511.620239257812,0.32171658986175117,5620.0
exp1,10,19,Group2,8816.0,7632.0,0.8656987295825771,8658.0,270.5625,1184.0,18893.674099999997,128429.0,9031.375,8.8197021484375,15.6773681640625,10442.52734375,18562.00390625,0.15513626834381553,9842.0
exp1,10,32,Group2,10674.0,48.0,0.004496908375491849,10535.0,329.21875,10626.0,57491.13770000001,128429.0,9031.375,8.8197021484375,15.6773681640625,93718.15502929688,166587.71411132812,221.375,21161.0
exp1,10,16,Group1,9002.0,48.0,0.005332148411464119,8844.0,276.375,8954.0,31854.96150000001,128429.0,9031.375,8.8197021484375,15.6773681640625,78971.61303710938,140375.15454101562,186.54166666666666,17798.0
exp1,10,29,Group2,6358.0,48.0,0.007549543881723813,6219.0,194.34375,6310.0,50815.378800000006,128429.0,9031.375,8.8197021484375,15.6773681640625,55652.320556640625,98924.19311523438,131.45833333333334,12529.0
exp1,10,14,Group1,9990.0,8880.0,0.8888888888888888,9904.0,309.5,1110.0,39802.0884,128429.0,9031.375,8.8197021484375,15.6773681640625,9789.869384765625,17401.878662109375,0.125,11014.0
exp1,10,26,Group2,8957.0,384.0,0.04287149715306464,8799.0,274.96875,8573.0,37972.24110000001,128429.0,9031.375,8.8197021484375,15.6773681640625,75611.30651855469,134402.0772705078,22.325520833333332,17372.0
exp1,10,18,Group2,9086.0,7904.0,0.8699097512656835,8928.0,279.0,1182.0,38286.462,128429.0,9031.375,8.8197021484375,15.6773681640625,10424.887939453125,18530.649169921875,0.14954453441295545,10110.0
exp1,10,28,Group2,8182.0,0.0,0.0,8080.0,252.5,8182.0,29107.562400000006,128429.0,9031.375,8.8197021484375,15.6773681640625,72162.80297851562,128272.22631835938,8182.0,16262.0
exp1,10,9,Group1,10109.0,8992.0,0.8895044020180037,10023.0,313.21875,1117.0,38282.272800000006,128429.0,9031.375,8.8197021484375,15.6773681640625,9851.607299804688,17511.620239257812,0.12422153024911033,11140.0
exp1,10,15,Group1,8986.0,48.0,0.005341642555085689,8900.0,278.125,8938.0,31425.7125,128429.0,9031.375,8.8197021484375,15.6773681640625,78830.49780273438,140124.31665039062,186.20833333333334,17838.0
exp1,10,13,Group1,10211.0,48.0,0.004700812848888454,10125.0,316.40625,10163.0,11631.695400000011,128429.0,9031.375,8.8197021484375,15.6773681640625,89634.63293457031,159329.0926513672,211.72916666666666,20288.0
exp1,10,4,Group1,9555.0,8512.0,0.8908424908424909,9544.0,298.25,1043.0,39793.363999999994,128429.0,9031.375,8.8197021484375,15.6773681640625,9198.949340820312,16351.494995117188,0.1225328947368421,10587.0
exp2,1,31,Group2,53.0,48.0,0.9056603773584906,0.0,0.0,5.0,319.7977,3620.0,0.0,0.0,0.44189453125,0.0,2.20947265625,0.10416666666666667,5.0
exp2,1,5,Group1,69.0,0.0,0.0,0.0,0.0,69.0,607.936,3620.0,0.0,0.0,0.44189453125,0.0,30.49072265625,69.0,69.0
exp2,1,29,Group2,53.0,48.0,0.9056603773584906,0.0,0.0,5.0,574.1042000000001,3620.0,0.0,0.0,0.44189453125,0.0,2.20947265625,0.10416666666666667,5.0
exp2,1,19,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,615.8734000000001,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,12,Group1,50.0,48.0,0.96,0.0,0.0,2.0,111.87049999999999,3620.0,0.0,0.0,0.44189453125,0.0,0.8837890625,0.041666666666666664,2.0
exp2,1,6,Group1,840.0,0.0,0.0,0.0,0.0,840.0,637.6427000000001,3620.0,0.0,0.0,0.44189453125,0.0,371.19140625,840.0,840.0
exp2,1,2,Group1,840.0,832.0,0.9904761904761905,0.0,0.0,8.0,630.3446999999999,3620.0,0.0,0.0,0.44189453125,0.0,3.53515625,0.009615384615384616,8.0
exp2,1,18,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,605.9558999999999,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,23,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,114.6907,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,1,Group1,636.0,0.0,0.0,0.0,0.0,636.0,577.9655,3620.0,0.0,0.0,0.44189453125,0.0,281.044921875,636.0,636.0
exp2,1,28,Group2,586.0,0.0,0.0,0.0,0.0,586.0,620.7151,3620.0,0.0,0.0,0.44189453125,0.0,258.9501953125,586.0,586.0
exp2,1,14,Group1,50.0,48.0,0.96,0.0,0.0,2.0,592.8988,3620.0,0.0,0.0,0.44189453125,0.0,0.8837890625,0.041666666666666664,2.0
exp2,1,20,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,315.4012,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,24,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,109.82409999999999,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,22,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,147.63590000000002,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,4,Group1,243.0,0.0,0.0,0.0,0.0,243.0,159.13439999999997,3620.0,0.0,0.0,0.44189453125,0.0,107.38037109375,243.0,243.0
exp2,1,17,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,603.6666,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,3,Group1,243.0,240.0,0.9876543209876543,0.0,0.0,3.0,578.8295999999999,3620.0,0.0,0.0,0.44189453125,0.0,1.32568359375,0.0125,3.0
exp2,1,11,Group1,50.0,48.0,0.96,0.0,0.0,2.0,149.71189999999999,3620.0,0.0,0.0,0.44189453125,0.0,0.8837890625,0.041666666666666664,2.0
exp2,1,9,Group1,50.0,48.0,0.96,0.0,0.0,2.0,116.16699999999999,3620.0,0.0,0.0,0.44189453125,0.0,0.8837890625,0.041666666666666664,2.0
exp2,1,21,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,620.0343,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,7,Group1,50.0,48.0,0.96,0.0,0.0,2.0,310.05240000000003,3620.0,0.0,0.0,0.44189453125,0.0,0.8837890625,0.041666666666666664,2.0
exp2,1,10,Group1,50.0,48.0,0.96,0.0,0.0,2.0,599.0884000000001,3620.0,0.0,0.0,0.44189453125,0.0,0.8837890625,0.041666666666666664,2.0
exp2,1,32,Group2,53.0,48.0,0.9056603773584906,0.0,0.0,5.0,594.9247,3620.0,0.0,0.0,0.44189453125,0.0,2.20947265625,0.10416666666666667,5.0
exp2,1,27,Group2,905.0,0.0,0.0,0.0,0.0,905.0,307.85040000000004,3620.0,0.0,0.0,0.44189453125,0.0,399.91455078125,905.0,905.0
exp2,1,16,Group1,47.0,0.0,0.0,0.0,0.0,47.0,133.4788,3620.0,0.0,0.0,0.44189453125,0.0,20.76904296875,47.0,47.0
exp2,1,30,Group2,53.0,0.0,0.0,0.0,0.0,53.0,324.7498,3620.0,0.0,0.0,0.44189453125,0.0,23.42041015625,53.0,53.0
exp2,1,26,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,586.006,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,13,Group1,50.0,48.0,0.96,0.0,0.0,2.0,586.4138,3620.0,0.0,0.0,0.44189453125,0.0,0.8837890625,0.041666666666666664,2.0
exp2,1,25,Group2,47.0,32.0,0.6808510638297872,0.0,0.0,15.0,581.5404,3620.0,0.0,0.0,0.44189453125,0.0,6.62841796875,0.46875,15.0
exp2,1,8,Group1,50.0,0.0,0.0,0.0,0.0,50.0,126.12819999999999,3620.0,0.0,0.0,0.44189453125,0.0,22.0947265625,50.0,50.0
exp2,1,15,Group1,49.0,48.0,0.9795918367346939,0.0,0.0,1.0,628.7807999999999,3620.0,0.0,0.0,0.44189453125,0.0,0.44189453125,0.020833333333333332,1.0
exp2,2,27,Group2,2249.0,896.0,0.39839928857269896,1931.0,60.34375,1353.0,4438.525699999999,22553.0,731.34375,0.714202880859375,2.7530517578125,966.3164978027344,3724.8790283203125,1.5100446428571428,3284.0
exp2,2,10,Group1,761.0,48.0,0.06307490144546649,621.0,19.40625,713.0,4444.6402,22553.0,731.34375,0.714202880859375,2.7530517578125,509.2266540527344,1962.9259033203125,14.854166666666666,1334.0
exp2,2,2,Group1,1004.0,832.0,0.8286852589641435,947.0,29.59375,172.0,3524.6715,22553.0,731.34375,0.714202880859375,2.7530517578125,122.8428955078125,473.52490234375,0.20673076923076922,1119.0
exp2,2,1,Group1,778.0,624.0,0.8020565552699229,732.0,22.875,154.0,3516.767,22553.0,731.34375,0.714202880859375,2.7530517578125,109.98724365234375,423.969970703125,0.2467948717948718,886.0
exp2,2,23,Group2,463.0,32.0,0.06911447084233262,411.0,12.84375,431.0,3531.6989999999996,22553.0,731.34375,0.714202880859375,2.7530517578125,307.8214416503906,1186.5653076171875,13.46875,842.0
exp2,2,18,Group2,272.0,48.0,0.17647058823529413,220.0,6.875,224.0,3445.0718,22553.0,731.34375,0.714202880859375,2.7530517578125,159.9814453125,616.68359375,4.666666666666667,444.0
exp2,2,24,Group2,489.0,48.0,0.09815950920245399,437.0,13.65625,441.0,3511.2055,22553.0,731.34375,0.714202880859375,2.7530517578125,314.9634704589844,1214.0958251953125,9.1875,878.0
exp2,2,17,Group2,532.0,48.0,0.09022556390977443,480.0,15.0,484.0,3445.1584,22553.0,731.34375,0.714202880859375,2.7530517578125,345.6741943359375,1332.47705078125,10.083333333333334,964.0
exp2,2,11,Group1,1216.0,48.0,0.039473684210526314,1076.0,33.625,1168.0,3455.3793999999994,22553.0,731.34375,0.714202880859375,2.7530517578125,834.18896484375,3215.564453125,24.333333333333332,2244.0
exp2,2,16,Group1,1124.0,48.0,0.042704626334519574,1072.0,33.5,1076.0,3483.6691,22553.0,731.34375,0.714202880859375,2.7530517578125,768.4822998046875,2962.28369140625,22.416666666666668,2148.0
exp2,2,32,Group2,1323.0,48.0,0.036281179138321996,1079.0,33.71875,1275.0,3454.0492,22553.0,731.34375,0.714202880859375,2.7530517578125,910.6086730957031,3510.1409912109375,26.5625,2354.0
exp2,2,15,Group1,232.0,48.0,0.20689655172413793,92.0,2.875,184.0,4459.9985,22553.0,731.34375,0.714202880859375,2.7530517578125,131.413330078125,506.5615234375,3.8333333333333335,276.0
exp2,2,12,Group1,460.0,48.0,0.10434782608695652,320.0,10.0,412.0,4435.6678999999995,22553.0,731.34375,0.714202880859375,2.7530517578125,294.2515869140625,1134.25732421875,8.583333333333334,732.0
exp2,2,6,Group1,1053.0,832.0,0.7901234567901234,1021.0,31.90625,221.0,3464.9626000000003,22553.0,731.34375,0.714202880859375,2.7530517578125,157.83883666992188,608.4244384765625,0.265625,1242.0
exp2,2,26,Group2,1125.0,48.0,0.042666666666666665,1073.0,33.53125,1077.0,4430.258999999999,22553.0,731.34375,0.714202880859375,2.7530517578125,769.1965026855469,2965.0367431640625,22.4375,2150.0
exp2,2,3,Group1,1525.0,240.0,0.15737704918032788,1269.0,39.65625,1285.0,3493.9683999999997,22553.0,731.34375,0.714202880859375,2.7530517578125,917.7507019042969,3537.6715087890625,5.354166666666667,2554.0
exp2,2,31,Group2,1323.0,48.0,0.036281179138321996,1079.0,33.71875,1275.0,410.67269999999996,22553.0,731.34375,0.714202880859375,2.7530517578125,910.6086730957031,3510.1409912109375,26.5625,2354.0
exp2,2,30,Group2,1323.0,48.0,0.036281179138321996,1079.0,33.71875,1275.0,3460.5050000000006,22553.0,731.34375,0.714202880859375,2.7530517578125,910.6086730957031,3510.1409912109375,26.5625,2354.0
exp2,2,4,Group1,905.0,240.0,0.26519337016574585,649.0,20.28125,665.0,3466.3192,22553.0,731.34375,0.714202880859375,2.7530517578125,474.9449157714844,1830.7794189453125,2.7708333333333335,1314.0
exp2,2,9,Group1,610.0,48.0,0.07868852459016394,470.0,14.6875,562.0,3498.4292000000005,22553.0,731.34375,0.714202880859375,2.7530517578125,401.38201904296875,1547.215087890625,11.708333333333334,1032.0
exp2,2,28,Group2,1565.0,576.0,0.3680511182108626,980.0,30.625,989.0,3437.2371,22553.0,731.34375,0.714202880859375,2.7530517578125,706.3466491699219,2722.7681884765625,1.7170138888888888,1969.0
exp2,2,14,Group1,493.0,48.0,0.0973630831643002,353.0,11.03125,445.0,3449.3048,22553.0,731.34375,0.714202880859375,2.7530517578125,317.8202819824219,1225.1080322265625,9.270833333333334,798.0
exp2,2,25,Group2,1125.0,48.0,0.042666666666666665,1073.0,33.53125,1077.0,4485.0738,22553.0,731.34375,0.714202880859375,2.7530517578125,769.1965026855469,2965.0367431640625,22.4375,2150.0
exp2,2,13,Group1,712.0,48.0,0.06741573033707865,572.0,17.875,664.0,3498.4929,22553.0,731.34375,0.714202880859375,2.7530517578125,474.230712890625,1828.0263671875,13.833333333333334,1236.0
exp2,2,5,Group1,326.0,64.0,0.19631901840490798,78.0,2.4375,262.0,3478.9688,22553.0,731.34375,0.714202880859375,2.7530517578125,187.12115478515625,721.299560546875,4.09375,340.0
