exp_label,turn_index,tenant_id,group_label,prefill_ms,computation_tokens,first_token_ts,rank_in_batch,delay_from_earliest_first_token_ms,delta_from_prev_delay_ms
exp1,4,21,Group2,2173.7019999999998,1034.0,132042.17584,4,2063.312300015241,19.858800020301715
exp1,4,5,Group1,11019.938299999998,396.0,132051.020613,18,10908.085300005041,6.307500007096678
exp1,4,20,Group2,2188.7005999999997,147.0,132042.19075540002,6,2078.227700025309,13.513300014892593
exp1,4,30,Group2,11051.6837,15.0,132051.0549117,21,10942.38399999449,3.919099981430918
exp1,4,16,Group1,11093.114800000001,368.0,132051.09504649998,28,10982.518799981335,1.8782999832183123
exp1,4,3,Group1,11008.6008,1038.0,132051.00904190002,16,10896.514200023375,2.1782000258099288
exp1,4,23,Group2,11090.5555,807.0,132051.0931682,27,10980.640499998117,21.3616999972146
exp1,5,17,Group2,13547.9646,307.0,132063.5497304,11,13425.484500010498,6.091699993703514
exp1,5,20,Group2,13629.140599999999,39.0,132063.6313563,20,13507.110400008969,3.183199994964525
exp1,5,5,Group1,13647.1918,209.0,132063.6479403,22,13523.694400006207,2.2387999924831092
exp1,5,23,Group2,3069.3075,124.0,132053.071614,7,2947.368099994492,722.7843999862671
exp1,5,26,Group2,13623.7511,817.0,132063.62655020002,18,13502.304300025571,15.153100015595555
exp1,5,32,Group2,13608.0495,417.0,132063.6113971,17,13487.151200009976,7.7868999796919525
exp1,5,22,Group2,122.0105,75.0,132050.1242459,1,0.0,0.0
exp1,5,1,Group1,2324.6863000000003,256.0,132052.3248145,4,2200.5686000047717,16.05450001079589
exp1,5,12,Group1,2347.5911,1125.0,132052.3488296,6,2224.5837000082247,17.40439998684451
exp1,5,8,Group1,2299.1353,1113.0,132052.2999422,2,2175.696300022537,2175.696300022537
exp1,5,9,Group1,13542.6895,1120.0,132063.5436387,10,13419.392800016794,1.6994999896269292
exp1,5,16,Group1,2307.1463999999996,245.0,132052.30875999999,3,2184.514099993976,8.817799971438944
exp1,5,6,Group1,2330.8044,1052.0,132052.3314252,5,2207.17930002138,6.610700016608462
exp1,5,15,Group1,13585.6184,1120.0,132063.5872333,14,13462.987400009297,5.726100003812462
exp1,5,19,Group2,13657.857799999998,101.0,132063.6600403,24,13535.79439999885,4.028999974252656
exp1,5,7,Group1,13669.911800000002,1119.0,132063.6709453,25,13546.699400001671,10.905000002821907
exp1,5,29,Group2,13578.508600000001,151.0,132063.5815072,13,13457.261300005484,2.2825000050943345
exp1,5,4,Group1,13701.1055,1042.0,132063.7018561,28,13577.610200009076,24.15930002462119
exp1,5,21,Group2,13878.776,1041.0,132063.88089220002,32,13756.64630002575,162.1632000315003
exp1,5,18,Group2,13626.192500000001,1041.0,132063.6281731,19,13503.927200014004,1.6228999884333462
exp1,5,11,Group1,3075.3006,1123.0,132053.0764156,8,2952.169700001832,4.801600007340312
exp1,5,3,Group1,13645.1694,105.0,132063.6457015,21,13521.455600013724,14.345200004754588
exp1,5,14,Group1,13654.3457,1116.0,132063.65601130002,23,13531.765400024597,8.071000018389896
exp1,5,2,Group1,13603.246100000002,1059.0,132063.60361020002,16,13479.364300030284,12.499200005549937
exp1,5,24,Group2,13715.9152,629.0,132063.718729,31,13594.48309999425,3.2445999968331307
exp1,5,13,Group1,13589.679799999998,1118.0,132063.59111100002,15,13466.865100024734,3.877700015436858
exp1,5,31,Group2,13576.0426,1036.0,132063.5792247,12,13454.97880000039,29.49429998989217
exp1,5,10,Group1,13714.0947,1122.0,132063.7154844,30,13591.238499997417,6.309899996267632
