exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,kv_history_tokens,prefill_ms,first_token_ts,rank_in_batch,rank_frac,delay_from_earliest_first_token_ms
exp1,6,1,Group1,0.2572,1975.0,1776.0,0.8992405063291139,199.0,1875.0,16657.6813,0.0,2,0.07692307692307693,0.0
exp1,6,6,Group1,0.008,3469.0,2576.0,0.7425771115595272,893.0,3412.0,3807.0094000000004,0.0,3,0.11538461538461539,0.0
exp1,6,28,Group2,0.3875,5165.0,4128.0,0.7992255566311713,1037.0,5160.0,16721.527100000003,0.0,4,0.15384615384615385,0.0
exp1,6,2,Group1,0.0237,1657.0,1504.0,0.9076644538322269,153.0,1582.0,3824.5600000000004,0.0,5,0.19230769230769232,0.0
exp1,6,16,Group1,0.3694,5948.0,4752.0,0.7989240080699395,1196.0,5783.0,16716.613299999997,0.0,6,0.23076923076923078,0.0
exp1,6,3,Group1,0.4075,5040.0,3744.0,0.7428571428571429,1296.0,4773.0,16744.4331,0.0,7,0.2692307692307692,0.0
exp1,6,14,Group1,0.4462,5479.0,4304.0,0.7855448074466144,1175.0,5335.0,16762.520200000003,0.0,8,0.3076923076923077,0.0
exp1,6,11,Group1,0.1529,3223.0,2048.0,0.6354328265591064,1175.0,3079.0,16603.951399999998,0.0,9,0.34615384615384615,0.0
exp1,6,18,Group2,0.0161,3341.0,2304.0,0.6896138880574678,1037.0,3336.0,3801.4853999999996,0.0,10,0.38461538461538464,0.0
exp1,6,20,Group2,0.0468,4176.0,3136.0,0.7509578544061303,1040.0,4171.0,929.5704000000001,0.0,11,0.4230769230769231,0.0
exp1,6,23,Group2,0.2229,4596.0,3552.0,0.7728459530026109,1044.0,4590.0,16628.2795,0.0,12,0.46153846153846156,0.0
exp1,6,19,Group2,0.0446,5153.0,4112.0,0.7979817581991073,1041.0,5148.0,3852.4676000000004,0.0,13,0.5,0.0
exp1,6,10,Group1,0.2398,4089.0,3296.0,0.806065052580093,793.0,3945.0,16657.9887,0.0,14,0.5384615384615384,0.0
exp1,6,17,Group2,0.2054,381.0,320.0,0.8398950131233596,61.0,376.0,16627.406000000003,0.0,15,0.5769230769230769,0.0
exp1,6,26,Group2,0.2746,3014.0,1984.0,0.6582614465826144,1030.0,3008.0,16660.8363,0.0,16,0.6153846153846154,0.0
exp1,6,8,Group1,0.1866,3936.0,2752.0,0.6991869918699187,1184.0,3792.0,16613.6694,0.0,17,0.6538461538461539,0.0
exp1,6,24,Group2,0.3517,5162.0,4128.0,0.7996900426191399,1034.0,5157.0,16701.1488,0.0,18,0.6923076923076923,0.0
exp1,6,12,Group1,0.334,5388.0,4208.0,0.7809948032665182,1180.0,5244.0,16695.1624,0.0,19,0.7307692307692307,0.0
exp1,6,31,Group2,0.4706,5167.0,4128.0,0.7989161989549062,1039.0,5161.0,16766.7198,0.0,20,0.7692307692307693,0.0
exp1,6,29,Group2,0.4261,4941.0,3904.0,0.7901234567901234,1037.0,4936.0,16740.853400000004,0.0,21,0.8076923076923077,0.0
exp1,6,4,Group1,0.1196,5404.0,4112.0,0.7609178386380459,1292.0,5137.0,22093.4856,0.0,22,0.8461538461538461,0.0
exp1,6,21,Group2,0.3167,5166.0,4128.0,0.7990708478513356,1038.0,5160.0,16680.6346,0.0,23,0.8846153846153846,0.0
exp1,6,25,Group2,0.2923,2140.0,2080.0,0.9719626168224299,60.0,2134.0,16675.0557,0.0,24,0.9230769230769231,0.0
exp1,6,27,Group2,0.1695,1965.0,1824.0,0.9282442748091603,141.0,1959.0,16608.9126,0.0,25,0.9615384615384616,0.0
exp1,6,30,Group2,0.1362,435.0,368.0,0.8459770114942529,67.0,429.0,16599.830599999998,0.0,26,1.0,0.0
exp1,7,23,Group2,0.1727,5628.0,4592.0,0.8159203980099502,1036.0,5622.0,26116.7568,0.0,1,0.03125,0.0
exp1,7,27,Group2,0.0885,2007.0,1968.0,0.9805680119581465,39.0,2001.0,12139.9368,0.0,2,0.0625,0.0
exp1,7,15,Group1,0.0129,6791.0,5664.0,0.8340450596377559,1127.0,6700.0,1535.8078,0.0,3,0.09375,0.0
exp1,7,9,Group1,0.0367,4426.0,3824.0,0.8639855399909625,602.0,4335.0,12060.9636,0.0,4,0.125,0.0
exp1,7,7,Group1,0.0592,2407.0,2256.0,0.9372663066057333,151.0,2316.0,221.3139,0.0,5,0.15625,0.0
exp1,7,1,Group1,0.05,2263.0,1968.0,0.8696420680512594,295.0,2150.0,26062.282499999998,0.0,6,0.1875,0.0
exp1,7,13,Group1,0.0585,7165.0,6048.0,0.8441032798325192,1117.0,7074.0,12081.3311,0.0,7,0.21875,0.0
exp1,7,29,Group2,0.0223,5971.0,4928.0,0.8253223915592028,1043.0,5966.0,12039.923,0.0,8,0.25,0.0
exp1,7,32,Group2,0.1549,5937.0,4896.0,0.8246589186457807,1041.0,5931.0,26108.0813,0.0,9,0.28125,0.0
exp1,7,11,Group1,0.0672,3901.0,3216.0,0.8244039989746219,685.0,3810.0,26060.4461,0.0,10,0.3125,0.0
exp1,7,3,Group1,0.0154,6347.0,5040.0,0.7940759413896329,1307.0,6066.0,26040.595600000004,0.0,11,0.34375,0.0
exp1,7,5,Group1,0.0513,5894.0,4848.0,0.8225313878520529,1046.0,5874.0,12083.564299999998,0.0,12,0.375,0.0
exp1,7,8,Group1,0.3117,5053.0,3936.0,0.7789432020581832,1117.0,4962.0,26188.1344,0.0,13,0.40625,0.0
exp1,7,31,Group2,0.0327,6198.0,5168.0,0.8338173604388512,1030.0,6192.0,26044.053200000002,0.0,14,0.4375,0.0
exp1,7,6,Group1,0.1376,4067.0,3456.0,0.849766412589132,611.0,3871.0,26099.6427,0.0,15,0.46875,0.0
exp1,7,16,Group1,0.0082,7087.0,5936.0,0.8375899534358685,1151.0,6974.0,12014.1652,0.0,16,0.5,0.0
exp1,7,21,Group2,0.248,6197.0,5168.0,0.8339519122155882,1029.0,6192.0,26158.3039,0.0,17,0.53125,0.0
exp1,7,4,Group1,0.015,6711.0,5408.0,0.805841156310535,1303.0,6430.0,12017.607,0.0,18,0.5625,0.0
exp1,7,14,Group1,0.0992,6595.0,5472.0,0.8297194844579227,1123.0,6504.0,12142.803200000002,0.0,19,0.59375,0.0
exp1,7,19,Group2,0.0844,6184.0,5152.0,0.833117723156533,1032.0,6179.0,26072.330100000003,0.0,20,0.625,0.0
exp1,7,24,Group2,0.0294,6192.0,5168.0,0.834625322997416,1024.0,6187.0,12042.8029,0.0,21,0.65625,0.0
exp1,7,18,Group2,0.0806,4372.0,3328.0,0.7612076852698993,1044.0,4367.0,12125.0015,0.0,22,0.6875,0.0
exp1,7,26,Group2,0.1199,4046.0,3008.0,0.7434503213049926,1038.0,4040.0,26093.5902,0.0,23,0.71875,0.0
exp1,7,10,Group1,0.0444,4951.0,4080.0,0.8240759442536861,871.0,4860.0,12064.132300000001,0.0,24,0.75,0.0
exp1,7,22,Group2,0.2123,6192.0,5152.0,0.8320413436692506,1040.0,6187.0,26147.059599999997,0.0,25,0.78125,0.0
exp1,7,2,Group1,0.2304,2384.0,1648.0,0.6912751677852349,736.0,2253.0,26148.5701,0.0,26,0.8125,0.0
exp1,7,20,Group2,0.2666,5207.0,4176.0,0.8019973113116958,1031.0,5202.0,26163.8032,0.0,27,0.84375,0.0
exp1,7,28,Group2,0.2866,6195.0,5152.0,0.831638418079096,1043.0,6190.0,26180.1645,0.0,28,0.875,0.0
exp1,7,12,Group1,0.1019,6505.0,5376.0,0.8264411990776326,1129.0,6414.0,26072.359999999997,0.0,29,0.90625,0.0
exp1,7,25,Group2,0.1911,2163.0,2144.0,0.9912159038372631,19.0,2157.0,26119.8366,0.0,30,0.9375,0.0
exp1,7,17,Group2,0.0729,823.0,384.0,0.4665856622114216,439.0,818.0,12128.023500000001,0.0,31,0.96875,0.0
exp1,7,30,Group2,0.0656,492.0,432.0,0.8780487804878049,60.0,486.0,12089.6509,0.0,32,1.0,0.0
