exp_label,turn_index,tenant_id,group_label,input_tokens,prefix_hit_tokens,prefix_hit_rate,kv_history_tokens,resident_kv_mib,computation_tokens,prefill_ms,batch_total_computation_tokens,batch_total_resident_kv_mib,batch_pressure_ratio,estimated_prefill_rounds_ratio,joint_compute_x_pressure,joint_compute_x_rounds,compute_over_hit_ratio,context_plus_compute
exp1,4,20,Group2,2114.0,1072.0,0.5070955534531694,2109.0,65.90625,1042.0,11463.8805,25975.0,2220.5,2.16845703125,3.1707763671875,2259.5322265625,3303.948974609375,0.9720149253731343,3151.0
exp1,4,3,Group1,2702.0,2080.0,0.7698001480384901,2692.0,84.125,622.0,8545.1167,25975.0,2220.5,2.16845703125,3.1707763671875,1348.7802734375,1972.222900390625,0.29903846153846153,3314.0
exp1,4,24,Group2,3098.0,2064.0,0.6662362814719174,3093.0,96.65625,1034.0,8496.1081,25975.0,2220.5,2.16845703125,3.1707763671875,2242.1845703125,3278.582763671875,0.500968992248062,4127.0
exp1,4,10,Group1,2193.0,1360.0,0.6201550387596899,1956.0,61.125,833.0,8578.696200000002,25975.0,2220.5,2.16845703125,3.1707763671875,1806.32470703125,2641.2567138671875,0.6125,2789.0
exp1,4,6,Group1,1542.0,1088.0,0.7055771725032426,1512.0,47.25,454.0,8556.946199999998,25975.0,2220.5,2.16845703125,3.1707763671875,984.4794921875,1439.532470703125,0.4172794117647059,1966.0
exp1,4,15,Group1,3394.0,2128.0,0.6269888037713612,3157.0,98.65625,1266.0,12191.4819,25975.0,2220.5,2.16845703125,3.1707763671875,2745.2666015625,4014.202880859375,0.5949248120300752,4423.0
exp1,4,8,Group1,1657.0,1040.0,0.627640313820157,1420.0,44.375,617.0,8503.019,25975.0,2220.5,2.16845703125,3.1707763671875,1337.93798828125,1956.3690185546875,0.5932692307692308,2037.0
exp1,4,19,Group2,3093.0,2064.0,0.6673132880698351,3088.0,96.5,1029.0,8460.1883,25975.0,2220.5,2.16845703125,3.1707763671875,2231.34228515625,3262.7288818359375,0.498546511627907,4117.0
exp1,4,26,Group2,951.0,528.0,0.555205047318612,945.0,29.53125,423.0,258.6124,25975.0,2220.5,2.16845703125,3.1707763671875,917.25732421875,1341.2384033203125,0.8011363636363636,1368.0
exp1,4,21,Group2,3103.0,2064.0,0.6651627457299387,3098.0,96.8125,1039.0,12187.6374,25975.0,2220.5,2.16845703125,3.1707763671875,2253.02685546875,3294.4366455078125,0.5033914728682171,4137.0
exp1,4,28,Group2,3105.0,2064.0,0.6647342995169082,3100.0,96.875,1041.0,8603.169,25975.0,2220.5,2.16845703125,3.1707763671875,2257.36376953125,3300.7781982421875,0.5043604651162791,4141.0
exp1,4,29,Group2,2879.0,1840.0,0.6391108023619312,2874.0,89.8125,1039.0,8566.6421,25975.0,2220.5,2.16845703125,3.1707763671875,2253.02685546875,3294.4366455078125,0.5646739130434782,3913.0
exp1,5,8,Group1,2766.0,1648.0,0.5958062183658713,2682.0,83.8125,1118.0,15686.428999999998,27576.0,3130.1875,3.05682373046875,3.3662109375,3417.5289306640625,3763.423828125,0.6783980582524272,3800.0
exp1,5,2,Group1,1517.0,1248.0,0.8226763348714569,1490.0,46.5625,269.0,2215.1119,27576.0,3130.1875,3.05682373046875,3.3662109375,822.2855834960938,905.5107421875,0.2155448717948718,1759.0
exp1,5,7,Group1,2032.0,992.0,0.4881889763779528,1948.0,60.875,1040.0,12426.3242,27576.0,3130.1875,3.05682373046875,3.3662109375,3179.0966796875,3500.859375,1.0483870967741935,2988.0
exp1,5,6,Group1,2579.0,1536.0,0.5955796820473052,2568.0,80.25,1043.0,12380.7406,27576.0,3130.1875,3.05682373046875,3.3662109375,3188.2671508789062,3510.9580078125,0.6790364583333334,3611.0
