exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,computation_tokens,prefill_ms,first_token_ts,queued_ts,scheduled_ts,batch_size_filtered,batch_total_computation_tokens,batch_total_input_tokens,batch_estimated_prefill_rounds_ratio,batch_first_token_spread_ms,time_from_batch_first_token_ms
exp2,3,21,Group2,33.9642,1269.0,608.0,661.0,21339.109281019773,277342.190820962,277320.817747466,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,3,26,Group2,33.9309,1269.0,608.0,661.0,21339.109281019773,277342.190820962,277320.817780793,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,3,10,Group1,0.4141,4554.0,2240.0,2314.0,10410.87735403562,277331.228951251,277320.817659827,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
exp2,3,28,Group2,0.0461,2204.0,1680.0,524.0,386.6086640045978,277320.817363508,277320.430708742,277320.430754844,19,33310.0,69694.0,4.066162109375,28020.317277987488,0.0
exp2,3,7,Group1,33.9809,4554.0,2240.0,2314.0,21339.109281019773,277342.190820962,277320.817730758,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,3,11,Group1,33.9478,4554.0,2240.0,2314.0,21339.109281019773,277342.190820962,277320.817763928,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,3,19,Group2,0.5015,1269.0,608.0,661.0,10410.87735403562,277331.228951251,277320.81757235,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
exp2,3,14,Group1,0.483,4554.0,2240.0,2314.0,10410.87735403562,277331.228951251,277320.81759093,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
exp2,3,9,Group1,33.8975,4553.0,2224.0,2329.0,21339.109281019773,277342.190820962,277320.817814179,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,3,1,Group1,33.9142,4867.0,2720.0,2147.0,21339.109281019773,277342.190820962,277320.81779744,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,21373.45745402854
exp2,3,6,Group1,33.8808,5103.0,2912.0,2191.0,27985.96910497872,277348.837680786,277320.817830895,277320.851711681,19,33310.0,69694.0,4.066162109375,28020.317277987488,28020.317277987488
exp2,3,2,Group1,0.5458,5028.0,2944.0,2084.0,10410.87735403562,277331.228951251,277320.817528075,277320.818073897,19,33310.0,69694.0,4.066162109375,28020.317277987488,10411.587743030395
