exp_label,turn_index,tenant_id,group_label,blocking_ms,input_tokens,prefix_hit_tokens,prefix_hit_rate,computation_tokens,kv_history_tokens,prefill_ms,first_token_ts,rank_in_batch,rank_frac,delay_from_earliest_first_token_ms
exp3,9,7,Group1,0.0479,17795.0,12128.0,0.6815397583590896,5667.0,17652.0,14912.44744200958,76581.099527429,1,0.1,0.0
exp3,9,5,Group1,0.5604,17956.0,15664.0,0.8723546446870127,2292.0,17713.0,30199.96504401206,76611.300255748,7,0.7,30200.728319003247
exp3,9,3,Group1,0.5419,18037.0,15968.0,0.8852913455674447,2069.0,18029.0,30199.96504401206,76611.300255748,8,0.8,30200.728319003247
exp3,9,27,Group2,0.0088,5565.0,0.0,0.0,5565.0,5540.0,24152.778114003013,76590.385156159,4,0.4,9285.628729994642
exp3,9,32,Group2,0.5841,5410.0,48.0,0.0088724584103512,5362.0,5302.0,30199.96504401206,76611.300255748,9,0.9,30200.728319003247
exp3,10,17,Group2,0.4895,6103.0,48.0,0.007864984433884975,6055.0,5945.0,19536.63250300451,77640.327068846,4,0.5714285714285714,19537.332143998356
exp3,10,27,Group2,29.9977,6097.0,0.0,0.0,6097.0,6079.0,19507.089071004884,77640.327068846,5,0.7142857142857143,19537.332143998356
exp3,10,20,Group2,0.5086,6104.0,48.0,0.007863695937090432,6056.0,5946.0,9494.930674001807,77630.285367017,2,0.2857142857142857,9495.630314995651
exp3,10,23,Group2,0.0247,6104.0,48.0,0.007863695937090432,6056.0,5946.0,3838.340166010312,77620.789736702,1,0.14285714285714285,0.0
exp3,10,7,Group1,29.981,19931.0,48.0,0.002408308664893884,19883.0,19845.0,69905.96986599849,77690.725949641,7,1.0,69936.21293899196
exp3,10,26,Group2,0.5325,6104.0,48.0,0.007863695937090432,6056.0,5946.0,9494.930674001807,77630.285367017,3,0.42857142857142855,9495.630314995651
exp3,10,29,Group2,30.015,6065.0,0.0,0.0,6065.0,5926.0,19507.089071004884,77640.327068846,6,0.8571428571428571,19537.332143998356
